agency_cd	site_no	datetime	99708_00060_00003	99708_00060_00003_cd
USGS	08279500	1890-12-25	660	A
USGS	08279500	1890-12-26	636	A
USGS	08279500	1890-12-27	636	A
USGS	08279500	1890-12-28	660	A
USGS	08279500	1890-12-29	660	A
USGS	08279500	1890-12-30	660	A
USGS	08279500	1890-12-31	660	A
USGS	08279500	1891-01-01	666	A
USGS	08279500	1891-01-02	666	A
USGS	08279500	1891-01-03	636	A
USGS	08279500	1891-01-04	636	A
USGS	08279500	1891-01-05	606	A
USGS	08279500	1891-01-06	606	A
USGS	08279500	1891-01-07	606	A
USGS	08279500	1891-01-08	606	A
USGS	08279500	1891-01-09	578	A
USGS	08279500	1891-01-10	578	A
USGS	08279500	1891-01-11	578	A
USGS	08279500	1891-01-12	578	A
USGS	08279500	1891-01-13	578	A
USGS	08279500	1891-01-14	606	A
USGS	08279500	1891-01-15	606	A
USGS	08279500	1891-01-16	606	A
USGS	08279500	1891-01-17	606	A
USGS	08279500	1891-01-18	578	A
USGS	08279500	1891-01-19	578	A
USGS	08279500	1891-01-20	578	A
USGS	08279500	1891-01-21	550	A
USGS	08279500	1891-01-22	550	A
USGS	08279500	1891-01-23	550	A
USGS	08279500	1891-01-24	550	A
USGS	08279500	1891-01-25	550	A
USGS	08279500	1891-01-26	550	A
USGS	08279500	1891-01-27	550	A
USGS	08279500	1891-01-28	550	A
USGS	08279500	1891-01-29	550	A
USGS	08279500	1891-01-30	578	A
USGS	08279500	1891-01-31	578	A
USGS	08279500	1891-02-01	578	A
USGS	08279500	1891-02-02	578	A
USGS	08279500	1891-02-03	578	A
USGS	08279500	1891-02-04	578	A
USGS	08279500	1891-02-05	578	A
USGS	08279500	1891-02-06	578	A
USGS	08279500	1891-02-07	550	A
USGS	08279500	1891-02-08	550	A
USGS	08279500	1891-02-09	550	A
USGS	08279500	1891-02-10	550	A
USGS	08279500	1891-02-11	550	A
USGS	08279500	1891-02-12	578	A
USGS	08279500	1891-02-13	578	A
USGS	08279500	1891-02-14	578	A
USGS	08279500	1891-02-15	578	A
USGS	08279500	1891-02-16	578	A
USGS	08279500	1891-02-17	606	A
USGS	08279500	1891-02-18	666	A
USGS	08279500	1891-02-19	666	A
USGS	08279500	1891-02-20	606	A
USGS	08279500	1891-02-21	578	A
USGS	08279500	1891-02-22	578	A
USGS	08279500	1891-02-23	636	A
USGS	08279500	1891-02-24	1000	A
USGS	08279500	1891-02-25	732	A
USGS	08279500	1891-02-26	666	A
USGS	08279500	1891-02-27	636	A
USGS	08279500	1891-02-28	636	A
USGS	08279500	1891-03-01	735	A
USGS	08279500	1891-03-02	1450	A
USGS	08279500	1891-03-03	1350	A
USGS	08279500	1891-03-04	1020	A
USGS	08279500	1891-03-05	840	A
USGS	08279500	1891-03-06	840	A
USGS	08279500	1891-03-07	805	A
USGS	08279500	1891-03-08	805	A
USGS	08279500	1891-03-09	770	A
USGS	08279500	1891-03-10	770	A
USGS	08279500	1891-03-11	770	A
USGS	08279500	1891-03-12	735	A
USGS	08279500	1891-03-13	735	A
USGS	08279500	1891-03-14	735	A
USGS	08279500	1891-03-15	735	A
USGS	08279500	1891-03-16	770	A
USGS	08279500	1891-03-17	880	A
USGS	08279500	1891-03-18	880	A
USGS	08279500	1891-03-19	840	A
USGS	08279500	1891-03-20	880	A
USGS	08279500	1891-03-21	925	A
USGS	08279500	1891-03-22	970	A
USGS	08279500	1891-03-23	1250	A
USGS	08279500	1891-03-24	1200	A
USGS	08279500	1891-03-25	1100	A
USGS	08279500	1891-03-26	1020	A
USGS	08279500	1891-03-27	970	A
USGS	08279500	1891-03-28	970	A
USGS	08279500	1891-03-29	925	A
USGS	08279500	1891-03-30	880	A
USGS	08279500	1891-03-31	880	A
USGS	08279500	1891-04-01	732	A
USGS	08279500	1891-04-02	732	A
USGS	08279500	1891-04-03	732	A
USGS	08279500	1891-04-04	732	A
USGS	08279500	1891-04-05	732	A
USGS	08279500	1891-04-06	920	A
USGS	08279500	1891-04-07	960	A
USGS	08279500	1891-04-08	1430	A
USGS	08279500	1891-04-09	1150	A
USGS	08279500	1891-04-10	1250	A
USGS	08279500	1891-04-11	1650	A
USGS	08279500	1891-04-12	2080	A
USGS	08279500	1891-04-13	2190	A
USGS	08279500	1891-04-14	2240	A
USGS	08279500	1891-04-15	2630	A
USGS	08279500	1891-04-16	2410	A
USGS	08279500	1891-04-17	2520	A
USGS	08279500	1891-04-18	2520	A
USGS	08279500	1891-04-19	2520	A
USGS	08279500	1891-04-20	2780	A
USGS	08279500	1891-04-21	2690	A
USGS	08279500	1891-04-22	2520	A
USGS	08279500	1891-04-23	2690	A
USGS	08279500	1891-04-24	2750	A
USGS	08279500	1891-04-25	3290	A
USGS	08279500	1891-04-26	4000	A
USGS	08279500	1891-04-27	4520	A
USGS	08279500	1891-04-28	4910	A
USGS	08279500	1891-04-29	5240	A
USGS	08279500	1891-04-30	5690	A
USGS	08279500	1891-05-01	5820	A
USGS	08279500	1891-05-02	6080	A
USGS	08279500	1891-05-03	6340	A
USGS	08279500	1891-05-04	6540	A
USGS	08279500	1891-05-05	6600	A
USGS	08279500	1891-05-06	6600	A
USGS	08279500	1891-05-07	6990	A
USGS	08279500	1891-05-08	7450	A
USGS	08279500	1891-05-09	8290	A
USGS	08279500	1891-05-10	8550	A
USGS	08279500	1891-05-11	8420	A
USGS	08279500	1891-05-12	7380	A
USGS	08279500	1891-05-13	6600	A
USGS	08279500	1891-05-14	6500	A
USGS	08279500	1891-05-15	6280	A
USGS	08279500	1891-05-16	6020	A
USGS	08279500	1891-05-17	5560	A
USGS	08279500	1891-05-18	5430	A
USGS	08279500	1891-05-19	5240	A
USGS	08279500	1891-05-20	4910	A
USGS	08279500	1891-05-21	5040	A
USGS	08279500	1891-05-22	5040	A
USGS	08279500	1891-05-23	4980	A
USGS	08279500	1891-05-24	5040	A
USGS	08279500	1891-05-25	4840	A
USGS	08279500	1891-05-26	4580	A
USGS	08279500	1891-05-27	4520	A
USGS	08279500	1891-05-28	4520	A
USGS	08279500	1891-05-29	4580	A
USGS	08279500	1891-05-30	4580	A
USGS	08279500	1891-05-31	4720	A
USGS	08279500	1891-06-01	4720	A
USGS	08279500	1891-06-02	4650	A
USGS	08279500	1891-06-03	4650	A
USGS	08279500	1891-06-04	4580	A
USGS	08279500	1891-06-05	4460	A
USGS	08279500	1891-06-06	4260	A
USGS	08279500	1891-06-07	4060	A
USGS	08279500	1891-06-08	4130	A
USGS	08279500	1891-06-09	4260	A
USGS	08279500	1891-06-10	4390	A
USGS	08279500	1891-06-11	4780	A
USGS	08279500	1891-06-12	5690	A
USGS	08279500	1891-06-13	6140	A
USGS	08279500	1891-06-14	6280	A
USGS	08279500	1891-06-15	6340	A
USGS	08279500	1891-06-16	6140	A
USGS	08279500	1891-06-17	5620	A
USGS	08279500	1891-06-18	5170	A
USGS	08279500	1891-06-19	4780	A
USGS	08279500	1891-06-20	4720	A
USGS	08279500	1891-06-21	5040	A
USGS	08279500	1891-06-22	5040	A
USGS	08279500	1891-06-23	5300	A
USGS	08279500	1891-06-24	5560	A
USGS	08279500	1891-06-25	5560	A
USGS	08279500	1891-06-26	5560	A
USGS	08279500	1891-06-27	5500	A
USGS	08279500	1891-06-28	4910	A
USGS	08279500	1891-06-29	4580	A
USGS	08279500	1891-06-30	4320	A
USGS	08279500	1891-07-01	4130	A
USGS	08279500	1891-07-02	4000	A
USGS	08279500	1891-07-03	3800	A
USGS	08279500	1891-07-04	3740	A
USGS	08279500	1891-07-05	3740	A
USGS	08279500	1891-07-06	3480	A
USGS	08279500	1891-07-07	3350	A
USGS	08279500	1891-07-08	3230	A
USGS	08279500	1891-07-09	3110	A
USGS	08279500	1891-07-10	2990	A
USGS	08279500	1891-07-11	2870	A
USGS	08279500	1891-07-12	2750	A
USGS	08279500	1891-07-13	2460	A
USGS	08279500	1891-07-14	2190	A
USGS	08279500	1891-07-15	1970	A
USGS	08279500	1891-07-16	2080	A
USGS	08279500	1891-07-17	1920	A
USGS	08279500	1891-07-18	1920	A
USGS	08279500	1891-07-19	1860	A
USGS	08279500	1891-07-20	1860	A
USGS	08279500	1891-07-21	1700	A
USGS	08279500	1891-07-22	1700	A
USGS	08279500	1891-07-23	1450	A
USGS	08279500	1891-07-24	1550	A
USGS	08279500	1891-07-25	1350	A
USGS	08279500	1891-07-26	1250	A
USGS	08279500	1891-07-27	1250	A
USGS	08279500	1891-07-28	1400	A
USGS	08279500	1891-07-29	1350	A
USGS	08279500	1891-07-30	1300	A
USGS	08279500	1891-07-31	1300	A
USGS	08279500	1891-08-01	1300	A
USGS	08279500	1891-08-02	1250	A
USGS	08279500	1891-08-03	1300	A
USGS	08279500	1891-08-04	1750	A
USGS	08279500	1891-08-05	1800	A
USGS	08279500	1891-08-06	1750	A
USGS	08279500	1891-08-07	1700	A
USGS	08279500	1891-08-08	1600	A
USGS	08279500	1891-08-09	1500	A
USGS	08279500	1891-08-10	1350	A
USGS	08279500	1891-08-11	1200	A
USGS	08279500	1891-08-12	1100	A
USGS	08279500	1891-08-13	1060	A
USGS	08279500	1891-08-14	970	A
USGS	08279500	1891-08-15	880	A
USGS	08279500	1891-08-16	805	A
USGS	08279500	1891-08-17	805	A
USGS	08279500	1891-08-18	840	A
USGS	08279500	1891-08-19	770	A
USGS	08279500	1891-08-20	700	A
USGS	08279500	1891-08-21	615	A
USGS	08279500	1891-08-22	565	A
USGS	08279500	1891-08-23	490	A
USGS	08279500	1891-08-24	400	A
USGS	08279500	1891-08-25	360	A
USGS	08279500	1891-08-26	360	A
USGS	08279500	1891-08-27	340	A
USGS	08279500	1891-08-28	340	A
USGS	08279500	1891-08-29	340	A
USGS	08279500	1891-08-30	340	A
USGS	08279500	1891-08-31	320	A
USGS	08279500	1891-09-01	320	A
USGS	08279500	1891-09-02	420	A
USGS	08279500	1891-09-03	400	A
USGS	08279500	1891-09-04	380	A
USGS	08279500	1891-09-05	360	A
USGS	08279500	1891-09-06	340	A
USGS	08279500	1891-09-07	340	A
USGS	08279500	1891-09-08	340	A
USGS	08279500	1891-09-09	340	A
USGS	08279500	1891-09-10	340	A
USGS	08279500	1891-09-11	340	A
USGS	08279500	1891-09-12	320	A
USGS	08279500	1891-09-13	320	A
USGS	08279500	1891-09-14	320	A
USGS	08279500	1891-09-15	320	A
USGS	08279500	1891-09-16	320	A
USGS	08279500	1891-09-17	320	A
USGS	08279500	1891-09-18	320	A
USGS	08279500	1891-09-19	320	A
USGS	08279500	1891-09-20	320	A
USGS	08279500	1891-09-21	320	A
USGS	08279500	1891-09-22	400	A
USGS	08279500	1891-09-23	590	A
USGS	08279500	1891-09-24	465	A
USGS	08279500	1891-09-25	615	A
USGS	08279500	1891-09-26	840	A
USGS	08279500	1891-09-27	2020	A
USGS	08279500	1891-09-28	1020	A
USGS	08279500	1891-09-29	615	A
USGS	08279500	1891-09-30	380	A
USGS	08279500	1891-10-01	225	A
USGS	08279500	1891-10-02	195	A
USGS	08279500	1891-10-03	1600	A
USGS	08279500	1891-10-04	3350	A
USGS	08279500	1891-10-05	3170	A
USGS	08279500	1891-10-06	2930	A
USGS	08279500	1891-10-07	2750	A
USGS	08279500	1891-10-08	2520	A
USGS	08279500	1891-10-09	2360	A
USGS	08279500	1891-10-10	2240	A
USGS	08279500	1891-10-11	2020	A
USGS	08279500	1891-10-12	2020	A
USGS	08279500	1891-10-13	1920	A
USGS	08279500	1891-10-14	1860	A
USGS	08279500	1891-10-15	1750	A
USGS	08279500	1891-10-16	1700	A
USGS	08279500	1891-10-17	1650	A
USGS	08279500	1891-10-18	1600	A
USGS	08279500	1891-10-19	1550	A
USGS	08279500	1891-10-20	1550	A
USGS	08279500	1891-10-21	1500	A
USGS	08279500	1891-10-22	1450	A
USGS	08279500	1891-10-23	1300	A
USGS	08279500	1891-10-24	1200	A
USGS	08279500	1891-10-25	1200	A
USGS	08279500	1891-10-26	1150	A
USGS	08279500	1891-10-27	1100	A
USGS	08279500	1891-10-28	1100	A
USGS	08279500	1891-10-29	1100	A
USGS	08279500	1891-10-30	1060	A
USGS	08279500	1891-10-31	1020	A
USGS	08279500	1891-11-01	976	A
USGS	08279500	1891-11-02	970	A
USGS	08279500	1891-11-03	925	A
USGS	08279500	1891-11-04	925	A
USGS	08279500	1891-11-05	925	A
USGS	08279500	1891-11-06	925	A
USGS	08279500	1891-11-07	880	A
USGS	08279500	1891-11-08	880	A
USGS	08279500	1891-11-09	880	A
USGS	08279500	1891-11-10	840	A
USGS	08279500	1891-11-11	840	A
USGS	08279500	1891-11-12	840	A
USGS	08279500	1891-11-13	805	A
USGS	08279500	1891-11-14	805	A
USGS	08279500	1891-11-15	805	A
USGS	08279500	1891-11-16	805	A
USGS	08279500	1891-11-17	935	A
USGS	08279500	1891-11-18	700	A
USGS	08279500	1891-11-19	670	A
USGS	08279500	1891-11-20	670	A
USGS	08279500	1891-11-21	670	A
USGS	08279500	1891-11-22	670	A
USGS	08279500	1891-11-23	670	A
USGS	08279500	1891-11-24	615	A
USGS	08279500	1891-11-25	515	A
USGS	08279500	1891-11-26	590	A
USGS	08279500	1891-11-27	670	A
USGS	08279500	1891-11-28	615	A
USGS	08279500	1891-11-29	735	A
USGS	08279500	1891-11-30	735	A
USGS	08279500	1891-12-01	805	A
USGS	08279500	1891-12-02	880	A
USGS	08279500	1891-12-03	840	A
USGS	08279500	1891-12-04	670	A
USGS	08279500	1891-12-05	490	A
USGS	08279500	1891-12-06	340	A
USGS	08279500	1891-12-07	490	A
USGS	08279500	1891-12-08	420	A
USGS	08279500	1891-12-09	380	A
USGS	08279500	1891-12-10	465	A
USGS	08279500	1891-12-11	515	A
USGS	08279500	1891-12-12	515	A
USGS	08279500	1891-12-13	515	A
USGS	08279500	1891-12-14	615	A
USGS	08279500	1891-12-15	615	A
USGS	08279500	1891-12-16	590	A
USGS	08279500	1891-12-17	590	A
USGS	08279500	1891-12-18	565	A
USGS	08279500	1891-12-19	565	A
USGS	08279500	1891-12-20	530	A
USGS	08279500	1891-12-21	530	A
USGS	08279500	1891-12-22	515	A
USGS	08279500	1891-12-23	530	A
USGS	08279500	1891-12-24	530	A
USGS	08279500	1891-12-25	530	A
USGS	08279500	1891-12-26	515	A
USGS	08279500	1891-12-27	515	A
USGS	08279500	1891-12-28	565	A
USGS	08279500	1891-12-29	490	A
USGS	08279500	1891-12-30	465	A
USGS	08279500	1891-12-31	575	A
USGS	08279500	1892-01-01	515	A
USGS	08279500	1892-01-02	490	A
USGS	08279500	1892-01-03	515	A
USGS	08279500	1892-01-04	515	A
USGS	08279500	1892-01-05	540	A
USGS	08279500	1892-01-06	465	A
USGS	08279500	1892-01-07	490	A
USGS	08279500	1892-01-08	515	A
USGS	08279500	1892-01-09	515	A
USGS	08279500	1892-01-10	515	A
USGS	08279500	1892-01-11	515	A
USGS	08279500	1892-01-12	490	A
USGS	08279500	1892-01-13	540	A
USGS	08279500	1892-01-14	515	A
USGS	08279500	1892-01-15	575	A
USGS	08279500	1892-01-16	515	A
USGS	08279500	1892-01-17	465	A
USGS	08279500	1892-01-18	465	A
USGS	08279500	1892-01-19	440	A
USGS	08279500	1892-01-20	465	A
USGS	08279500	1892-01-21	465	A
USGS	08279500	1892-01-22	440	A
USGS	08279500	1892-01-23	465	A
USGS	08279500	1892-01-24	515	A
USGS	08279500	1892-01-25	440	A
USGS	08279500	1892-01-26	420	A
USGS	08279500	1892-01-27	490	A
USGS	08279500	1892-01-28	490	A
USGS	08279500	1892-01-29	515	A
USGS	08279500	1892-01-30	540	A
USGS	08279500	1892-01-31	615	A
USGS	08279500	1892-02-01	615	A
USGS	08279500	1892-02-02	565	A
USGS	08279500	1892-02-03	490	A
USGS	08279500	1892-02-04	490	A
USGS	08279500	1892-02-05	565	A
USGS	08279500	1892-02-06	590	A
USGS	08279500	1892-02-07	565	A
USGS	08279500	1892-02-08	565	A
USGS	08279500	1892-02-09	545	A
USGS	08279500	1892-02-10	540	A
USGS	08279500	1892-02-11	540	A
USGS	08279500	1892-02-12	565	A
USGS	08279500	1892-02-13	565	A
USGS	08279500	1892-02-14	565	A
USGS	08279500	1892-02-15	565	A
USGS	08279500	1892-02-16	540	A
USGS	08279500	1892-02-17	540	A
USGS	08279500	1892-02-18	565	A
USGS	08279500	1892-02-19	590	A
USGS	08279500	1892-02-20	615	A
USGS	08279500	1892-02-21	615	A
USGS	08279500	1892-02-22	615	A
USGS	08279500	1892-02-23	640	A
USGS	08279500	1892-02-24	670	A
USGS	08279500	1892-02-25	640	A
USGS	08279500	1892-02-26	700	A
USGS	08279500	1892-02-27	700	A
USGS	08279500	1892-02-28	670	A
USGS	08279500	1892-02-29	670	A
USGS	08279500	1892-03-01	700	A
USGS	08279500	1892-03-02	700	A
USGS	08279500	1892-03-03	770	A
USGS	08279500	1892-03-04	805	A
USGS	08279500	1892-03-05	880	A
USGS	08279500	1892-03-06	880	A
USGS	08279500	1892-03-07	880	A
USGS	08279500	1892-03-08	880	A
USGS	08279500	1892-03-09	925	A
USGS	08279500	1892-03-10	970	A
USGS	08279500	1892-03-11	1060	A
USGS	08279500	1892-03-12	1150	A
USGS	08279500	1892-03-13	1350	A
USGS	08279500	1892-03-14	1450	A
USGS	08279500	1892-03-15	1500	A
USGS	08279500	1892-03-16	1550	A
USGS	08279500	1892-03-17	1500	A
USGS	08279500	1892-03-18	1020	A
USGS	08279500	1892-03-19	1300	A
USGS	08279500	1892-03-20	1300	A
USGS	08279500	1892-03-21	1250	A
USGS	08279500	1892-03-22	1250	A
USGS	08279500	1892-03-23	1100	A
USGS	08279500	1892-03-24	1060	A
USGS	08279500	1892-03-25	1020	A
USGS	08279500	1892-03-26	925	A
USGS	08279500	1892-03-27	880	A
USGS	08279500	1892-03-28	880	A
USGS	08279500	1892-03-29	880	A
USGS	08279500	1892-03-30	880	A
USGS	08279500	1892-03-31	880	A
USGS	08279500	1892-04-01	860	A
USGS	08279500	1892-04-02	880	A
USGS	08279500	1892-04-03	1020	A
USGS	08279500	1892-04-04	1020	A
USGS	08279500	1892-04-05	970	A
USGS	08279500	1892-04-06	1020	A
USGS	08279500	1892-04-07	1100	A
USGS	08279500	1892-04-08	1200	A
USGS	08279500	1892-04-09	1350	A
USGS	08279500	1892-04-10	1860	A
USGS	08279500	1892-04-11	2190	A
USGS	08279500	1892-04-12	2870	A
USGS	08279500	1892-04-13	3230	A
USGS	08279500	1892-04-14	3350	A
USGS	08279500	1892-04-15	3740	A
USGS	08279500	1892-04-16	4000	A
USGS	08279500	1892-04-17	4320	A
USGS	08279500	1892-04-18	4580	A
USGS	08279500	1892-04-19	4780	A
USGS	08279500	1892-04-20	4780	A
USGS	08279500	1892-04-21	4390	A
USGS	08279500	1892-04-22	4000	A
USGS	08279500	1892-04-23	3610	A
USGS	08279500	1892-04-24	3350	A
USGS	08279500	1892-04-25	3230	A
USGS	08279500	1892-04-26	3740	A
USGS	08279500	1892-04-27	4130	A
USGS	08279500	1892-04-28	4320	A
USGS	08279500	1892-04-29	4580	A
USGS	08279500	1892-04-30	4910	A
USGS	08279500	1892-05-01	5360	A
USGS	08279500	1892-05-02	6660	A
USGS	08279500	1892-05-03	5690	A
USGS	08279500	1892-05-04	5690	A
USGS	08279500	1892-05-05	5620	A
USGS	08279500	1892-05-06	5300	A
USGS	08279500	1892-05-07	4910	A
USGS	08279500	1892-05-08	4650	A
USGS	08279500	1892-05-09	4390	A
USGS	08279500	1892-05-10	4260	A
USGS	08279500	1892-05-11	4130	A
USGS	08279500	1892-05-12	4130	A
USGS	08279500	1892-05-13	4260	A
USGS	08279500	1892-05-14	4520	A
USGS	08279500	1892-05-15	4520	A
USGS	08279500	1892-05-16	4520	A
USGS	08279500	1892-05-17	4460	A
USGS	08279500	1892-05-18	4320	A
USGS	08279500	1892-05-19	4200	A
USGS	08279500	1892-05-20	4200	A
USGS	08279500	1892-05-21	4390	A
USGS	08279500	1892-05-22	4580	A
USGS	08279500	1892-05-23	4780	A
USGS	08279500	1892-05-24	4840	A
USGS	08279500	1892-05-25	5100	A
USGS	08279500	1892-05-26	5430	A
USGS	08279500	1892-05-27	5560	A
USGS	08279500	1892-05-28	5560	A
USGS	08279500	1892-05-29	5460	A
USGS	08279500	1892-05-30	5170	A
USGS	08279500	1892-05-31	4910	A
USGS	08279500	1892-06-01	4720	A
USGS	08279500	1892-06-02	4390	A
USGS	08279500	1892-06-03	4130	A
USGS	08279500	1892-06-04	4000	A
USGS	08279500	1892-06-05	4060	A
USGS	08279500	1892-06-06	4260	A
USGS	08279500	1892-06-07	4130	A
USGS	08279500	1892-06-08	3870	A
USGS	08279500	1892-06-09	3940	A
USGS	08279500	1892-06-10	4200	A
USGS	08279500	1892-06-11	4130	A
USGS	08279500	1892-06-12	3870	A
USGS	08279500	1892-06-13	3480	A
USGS	08279500	1892-06-14	3110	A
USGS	08279500	1892-06-15	2990	A
USGS	08279500	1892-06-16	2810	A
USGS	08279500	1892-06-17	2810	A
USGS	08279500	1892-06-18	2690	A
USGS	08279500	1892-06-19	2580	A
USGS	08279500	1892-06-20	2520	A
USGS	08279500	1892-06-21	2460	A
USGS	08279500	1892-06-22	2410	A
USGS	08279500	1892-06-23	2410	A
USGS	08279500	1892-06-24	2410	A
USGS	08279500	1892-06-25	2520	A
USGS	08279500	1892-06-26	2300	A
USGS	08279500	1892-06-27	2080	A
USGS	08279500	1892-06-28	1920	A
USGS	08279500	1892-06-29	1650	A
USGS	08279500	1892-06-30	1550	A
USGS	08279500	1892-07-01	1400	A
USGS	08279500	1892-07-02	1200	A
USGS	08279500	1892-07-03	1020	A
USGS	08279500	1892-07-04	950	A
USGS	08279500	1892-07-05	885	A
USGS	08279500	1892-07-06	792	A
USGS	08279500	1892-07-07	732	A
USGS	08279500	1892-07-08	703	A
USGS	08279500	1892-07-09	885	A
USGS	08279500	1892-07-10	885	A
USGS	08279500	1892-07-11	675	A
USGS	08279500	1892-07-12	593	A
USGS	08279500	1892-07-13	541	A
USGS	08279500	1892-07-14	541	A
USGS	08279500	1892-07-15	492	A
USGS	08279500	1892-07-16	516	A
USGS	08279500	1892-07-17	567	A
USGS	08279500	1892-07-18	593	A
USGS	08279500	1892-07-19	593	A
USGS	08279500	1892-07-20	445	A
USGS	08279500	1892-07-21	401	A
USGS	08279500	1892-07-22	401	A
USGS	08279500	1892-07-23	401	A
USGS	08279500	1892-07-24	401	A
USGS	08279500	1892-07-25	401	A
USGS	08279500	1892-07-26	401	A
USGS	08279500	1892-07-27	380	A
USGS	08279500	1892-07-28	340	A
USGS	08279500	1892-07-29	340	A
USGS	08279500	1892-07-30	359	A
USGS	08279500	1892-07-31	359	A
USGS	08279500	1892-08-01	320	A
USGS	08279500	1892-08-02	359	A
USGS	08279500	1892-08-03	340	A
USGS	08279500	1892-08-04	320	A
USGS	08279500	1892-08-05	284	A
USGS	08279500	1892-08-06	267	A
USGS	08279500	1892-08-07	250	A
USGS	08279500	1892-08-08	250	A
USGS	08279500	1892-08-09	250	A
USGS	08279500	1892-08-10	267	A
USGS	08279500	1892-08-11	267	A
USGS	08279500	1892-08-12	250	A
USGS	08279500	1892-08-13	250	A
USGS	08279500	1892-08-14	234	A
USGS	08279500	1892-08-15	234	A
USGS	08279500	1892-08-16	234	A
USGS	08279500	1892-08-17	218	A
USGS	08279500	1892-08-18	218	A
USGS	08279500	1892-08-19	218	A
USGS	08279500	1892-08-20	218	A
USGS	08279500	1892-08-21	203	A
USGS	08279500	1892-08-22	218	A
USGS	08279500	1892-08-23	218	A
USGS	08279500	1892-08-24	218	A
USGS	08279500	1892-08-25	218	A
USGS	08279500	1892-08-26	218	A
USGS	08279500	1892-08-27	218	A
USGS	08279500	1892-08-28	218	A
USGS	08279500	1892-08-29	218	A
USGS	08279500	1892-08-30	203	A
USGS	08279500	1892-08-31	203	A
USGS	08279500	1892-09-01	188	A
USGS	08279500	1892-09-02	188	A
USGS	08279500	1892-09-03	203	A
USGS	08279500	1892-09-04	203	A
USGS	08279500	1892-09-05	218	A
USGS	08279500	1892-09-06	203	A
USGS	08279500	1892-09-07	203	A
USGS	08279500	1892-09-08	203	A
USGS	08279500	1892-09-09	188	A
USGS	08279500	1892-09-10	188	A
USGS	08279500	1892-09-11	203	A
USGS	08279500	1892-09-12	203	A
USGS	08279500	1892-09-13	203	A
USGS	08279500	1892-09-14	203	A
USGS	08279500	1892-09-15	203	A
USGS	08279500	1892-09-16	203	A
USGS	08279500	1892-09-17	203	A
USGS	08279500	1892-09-18	203	A
USGS	08279500	1892-09-19	203	A
USGS	08279500	1892-09-20	203	A
USGS	08279500	1892-09-21	203	A
USGS	08279500	1892-09-22	203	A
USGS	08279500	1892-09-23	203	A
USGS	08279500	1892-09-24	203	A
USGS	08279500	1892-09-25	203	A
USGS	08279500	1892-09-26	218	A
USGS	08279500	1892-09-27	218	A
USGS	08279500	1892-09-28	203	A
USGS	08279500	1892-09-29	203	A
USGS	08279500	1892-09-30	203	A
USGS	08279500	1892-10-01	203	A
USGS	08279500	1892-10-02	203	A
USGS	08279500	1892-10-03	203	A
USGS	08279500	1892-10-04	203	A
USGS	08279500	1892-10-05	218	A
USGS	08279500	1892-10-06	218	A
USGS	08279500	1892-10-07	218	A
USGS	08279500	1892-10-08	218	A
USGS	08279500	1892-10-09	218	A
USGS	08279500	1892-10-10	218	A
USGS	08279500	1892-10-11	218	A
USGS	08279500	1892-10-12	218	A
USGS	08279500	1892-10-13	234	A
USGS	08279500	1892-10-14	250	A
USGS	08279500	1892-10-15	250	A
USGS	08279500	1892-10-16	267	A
USGS	08279500	1892-10-17	267	A
USGS	08279500	1892-10-18	267	A
USGS	08279500	1892-10-19	267	A
USGS	08279500	1892-10-20	284	A
USGS	08279500	1892-10-21	284	A
USGS	08279500	1892-10-22	284	A
USGS	08279500	1892-10-23	302	A
USGS	08279500	1892-10-24	302	A
USGS	08279500	1892-10-25	302	A
USGS	08279500	1892-10-26	302	A
USGS	08279500	1892-10-27	302	A
USGS	08279500	1892-10-28	302	A
USGS	08279500	1892-10-29	320	A
USGS	08279500	1892-10-30	320	A
USGS	08279500	1892-10-31	320	A
USGS	08279500	1892-11-01	320	A
USGS	08279500	1892-11-02	320	A
USGS	08279500	1892-11-03	320	A
USGS	08279500	1892-11-04	320	A
USGS	08279500	1892-11-05	320	A
USGS	08279500	1892-11-06	359	A
USGS	08279500	1892-11-07	359	A
USGS	08279500	1892-11-08	359	A
USGS	08279500	1892-11-09	359	A
USGS	08279500	1892-11-10	359	A
USGS	08279500	1892-11-11	340	A
USGS	08279500	1892-11-12	380	A
USGS	08279500	1892-11-13	401	A
USGS	08279500	1892-11-14	423	A
USGS	08279500	1892-11-15	423	A
USGS	08279500	1892-11-16	423	A
USGS	08279500	1892-11-17	423	A
USGS	08279500	1892-11-18	359	A
USGS	08279500	1892-11-19	302	A
USGS	08279500	1892-11-20	401	A
USGS	08279500	1892-11-21	423	A
USGS	08279500	1892-11-22	445	A
USGS	08279500	1892-11-23	445	A
USGS	08279500	1892-11-24	445	A
USGS	08279500	1892-11-25	423	A
USGS	08279500	1892-11-26	340	A
USGS	08279500	1892-11-27	320	A
USGS	08279500	1892-11-28	380	A
USGS	08279500	1892-11-29	401	A
USGS	08279500	1892-11-30	468	A
USGS	08279500	1892-12-01	492	A
USGS	08279500	1892-12-02	541	A
USGS	08279500	1892-12-03	567	A
USGS	08279500	1892-12-04	492	A
